WOE_ID,ISO,Name,Language,PlaceType,Parent_ID
638139,DE,Bergisch Gladbach,GER,Town,12624354
638141,DE,Bergisdorf,GER,Town,56556485
638143,DE,Bergkamen,GER,Town,12624490
638144,DE,Bergkirchen,GER,Town,12624547
638145,DE,Bergkirchen,GER,Town,12635069
638146,DE,Bergkirchen,GER,Town,12629583
638149,DE,Berglangenbach,GER,Town,12628090
638150,DE,Berglas,GER,Town,12636504
638151,DE,Berglase,GER,Town,12631300
638153,DE,Berglein,GER,Town,12634417
638154,DE,Berglern,GER,Town,12635139
638156,DE,Berglicht,GER,Town,12628889
638158,DE,Bergmatting,GER,Town,12623132
638159,DE,Bergmoor,GER,Town,56556534
638163,DE,Bergnersreuth,GER,Town,12636604
638164,DE,Bergnerzell,GER,Town,12634400
638165,DE,Bergnetsreuth,GER,Town,12634265
638166,DE,Bergneustadt,GER,Town,12624341
638167,DE,Bergöschingen,GER,Town,12623591
638169,DE,Bergrade,GER,Town,12632048
638171,DE,Bergrheinfeld,GER,Town,12635412
638172,DE,Bergrothenfels,GER,Town,12635647
638173,DE,Bergs,GER,Town,12635032
638175,DE,Bergsdorf,GER,Town,12622915
638176,DE,Bergsdorf,GER,Town,24547264
638177,DE,Bergshausen,GER,Town,12632783
638178,DE,Bergsoll,GER,Town,24547301
638181,DE,Bergstein,GER,Town,12624613
638182,DE,Bergstetten,GER,Town,12635000
638183,DE,Bergstetten,GER,Town,12623117
638184,DE,Bergstorf,GER,Town,12623061
638185,DE,Bergstorf,GER,Town,12623038
638188,DE,Bergstrup,GER,Town,12630039
638189,DE,Bergsulza,GER,Town,12625177
638191,DE,Bergtheim,GER,Town,12635477
638192,DE,Bergtheim,GER,Town,12634508
638193,DE,Bergtshofen,GER,Town,12634505
638194,DE,Bergweiler,GER,Town,12627132
638195,DE,Bergweiler,GER,Town,12628890
638197,DE,Bergwitz,GER,Town,56556352
638198,DE,Bergzow,GER,Town,24547205
638199,DE,Beringersreuth,GER,Town,12634338
638200,DE,Beringhausen,GER,Town,12624251
638201,DE,Beringhausen,GER,Town,12624249
638203,DE,Beringstedt,GER,Town,12631372
638204,DE,Berk,GER,Town,12624592
638205,DE,Berka,GER,Town,12635818
638206,DE,Berka,GER,Town,12636519
638207,DE,Berka,GER,Town,12630397
638208,DE,Berka,GER,Town,12636389
638209,DE,Berkach,GER,Town,12632604
638210,DE,Berkach,GER,Town,12623693
638211,DE,Berkach,GER,Town,12624913
638212,DE,Berkau,GER,Town,56556454
638213,DE,Berkau,GER,Town,56556408
638214,DE,Berkel,GER,Town,12630078
638215,DE,Berken,GER,Town,12624262
638217,DE,Berkenbrück,GER,Town,12634063
638218,DE,Berkenbrück,GER,Town,12633488
638219,DE,Berkenbüschen,GER,Town,12624557
638220,DE,Berkenlatten,GER,Town,24547322
638221,DE,Berkenroth,GER,Town,12624348
638222,DE,Berkenthin,GER,Town,12632032
638224,DE,Berkheim,GER,Town,12623741
638225,DE,Berkhof,GER,Town,12629471
638226,DE,Berkholz,GER,Town,12634199
638227,DE,Berkholz,GER,Town,24547191
638229,DE,Berklingen,GER,Town,12630457
638230,DE,Berkoth,GER,Town,24547214
638232,DE,Berkum,GER,Town,12624380
638233,DE,Berkum,GER,Town,12630424
638235,DE,Berlar,GER,Town,12624245
638236,DE,Berlebeck,GER,Town,12624535
638237,DE,Berleberg,GER,Town,12634904
638239,DE,Berletzhausen,GER,Town,12634576
638240,DE,Berletzhof,GER,Town,12623114
638241,DE,Berlichingen,GER,Town,12624139
638243,DE,Berlin,GER,Town,12631725
638245,DE,Berlinchen,GER,Town,12633661
638248,DE,Berlingen,GER,Town,12629235
638249,DE,Berlingerode,GER,Town,12624642
638250,DE,Berlinghausen,GER,Town,12624272
638251,DE,Berlingsen,GER,Town,12624574
638252,DE,Berlitt,GER,Town,24547283
638253,DE,Berlstedt,GER,Town,12625180
638254,DE,Bermaringen,GER,Town,12623733
638255,DE,Bermatingen,GER,Town,12623779
638256,DE,Bermbach,GER,Town,12624914
638257,DE,Bermbach,GER,Town,12632694
638258,DE,Bermbach,GER,Town,12632571
638259,DE,Bermbach,GER,Town,12624768
638261,DE,Bermel,GER,Town,12628285
638263,DE,Bermersbach,GER,Town,12623906
638264,DE,Bermershausen,GER,Town,12624284
638265,DE,Bermersheim,GER,Town,12627151
638266,DE,Bermersheim vor der Höhe,GER,Town,12627150
638268,DE,Bermoll,GER,Town,12632656
638269,DE,Bermsgrün,GER,Town,12636301
638270,DE,Bermuthshain,GER,Town,12632724
638274,DE,Bernau,GER,Town,12623798
638275,DE,Bernau,GER,Town,24547219
638276,DE,Bernau,GER,Town,12623581
638277,DE,Bernau am Chiemsee,GER,Town,12635763
638278,DE,Bernau,GER,Town,12634400
638281,DE,Bernbach,GER,Town,12634474
638283,DE,Bernbach,GER,Town,12624014
638284,DE,Bernbach,GER,Town,12634843
638285,DE,Bernbach,GER,Town,12634890
638286,DE,Bernbach,GER,Town,12632521
638287,DE,Bernbeuren,GER,Town,12634689
638288,DE,Bernbichl,GER,Town,12622801
638289,DE,Bernbruch,GER,Town,12625703
638291,DE,Bernburg,GER,Town,56556606
638292,DE,Berndiel,GER,Town,12635609
638293,DE,Berndorf,GER,Town,12632849
638294,DE,Berndorf,GER,Town,12629236
638295,DE,Berndorf,GER,Town,12636595
638296,DE,Berndorf,GER,Town,12634338
638297,DE,Berndorf,GER,Town,12634409
638298,DE,Berndorf,GER,Town,12623085
638300,DE,Berndorf,GER,Town,12636583
638301,DE,Berndroth,GER,Town,12628616
638302,DE,Berndshausen,GER,Town,12624132
638303,DE,Berndshausen,GER,Town,12632815
638304,DE,Berndshof,GER,Town,12635705
638305,DE,Berndshofen,GER,Town,12624134
638306,DE,Berne,GER,Town,12630047
638308,DE,Berneburg,GER,Town,12632864
638309,DE,Berneck,GER,Town,12624005
638312,DE,Berneck,GER,Town,12635792
638313,DE,Berngau,GER,Town,12634248
638314,DE,Bernhaiming,GER,Town,12622805
638317,DE,Bernhards,GER,Town,12632744
638318,DE,Bernhardsberg,GER,Town,12622876
638319,DE,Bernhardsdorf,GER,Town,12624242
638320,DE,Bernhardshöfe,GER,Town,12623400
638322,DE,Bernhardswald,GER,Town,12623107
638323,DE,Bernhardsweiler,GER,Town,12624170
638324,DE,Bernhardswend,GER,Town,12634396
638325,DE,Bernhardswinden,GER,Town,12634382
638326,DE,Bernhaupten,GER,Town,12622795
638327,DE,Bernhausen,GER,Town,12635806
638328,DE,Bernhausen,GER,Town,12623204
638329,DE,Bernheck,GER,Town,12635272
638330,DE,Bernheide,GER,Town,12633899
638331,DE,Bernhof,GER,Town,12634304
638332,DE,Bernhof,GER,Town,12634491
638335,DE,Bernitt,GER,Town,12636274
638339,DE,Bernla,GER,Town,12634262
638340,DE,Bernloch,GER,Town,12623635
638341,DE,Bernloh,GER,Town,12635196
638342,DE,Bernlohe,GER,Town,12634545
638343,DE,Bernlohe,GER,Town,12624242
638344,DE,Bernlohe,GER,Town,12634331
638345,DE,Bernöwe,GER,Town,12633357
638346,DE,Bernrain,GER,Town,12635187
638347,DE,Bernreuth,GER,Town,12636155
638348,DE,Bernreuth,GER,Town,12635370
638349,DE,Bernricht,GER,Town,12634220
638350,DE,Bernricht,GER,Town,12634225
638351,DE,Bernried,GER,Town,12622831
638353,DE,Bernried,GER,Town,12623792
638354,DE,Bernried,GER,Town,12623085
638355,DE,Bernrieth,GER,Town,12634273
638356,DE,Bernsbach,GER,Town,12625656
638357,DE,Bernsburg,GER,Town,12632720
638358,DE,Bernsdorf,GER,Town,12636407
638360,DE,Bernsdorf,GER,Town,24547242
638361,DE,Bernsdorf,GER,Town,12625644
638364,DE,Bernsdorf,GER,Town,12625574
638365,DE,Bernsdorf,GER,Town,12636472
638367,DE,Bernsen,GER,Town,12629548
638368,DE,Bernsfeld,GER,Town,12632729
638369,DE,Bernsfelden,GER,Town,12624180
638370,DE,Bernsgrün,GER,Town,12636380
638371,DE,Bernshausen,GER,Town,12624284
638372,DE,Bernshausen,GER,Town,12632731
638373,DE,Bernshausen,GER,Town,12624810
638374,DE,Bernstadt,GER,Town,12635865
638375,DE,Bernstadt,GER,Town,12623687
638376,DE,Bernstein,GER,Town,12635380
638377,DE,Bernstein,GER,Town,12634297
638378,DE,Bernstein am Wald,GER,Town,12636096
638379,DE,Bernstorf,GER,Town,28350209
638380,DE,Bernstorf,GER,Town,12630999
638381,DE,Bernte,GER,Town,12629889
638382,DE,Bernterode,GER,Town,12635816
638384,DE,Berntitz,GER,Town,12625715
638385,DE,Bernweiler,GER,Town,12623854
638387,DE,Berod bei Hachenburg,GER,Town,12627963
638388,DE,Berod bei Wallmerod,GER,Town,12628777
638389,DE,Berolzheim,GER,Town,12634496
638390,DE,Berolzheim,GER,Town,12624189
638392,DE,Berrendorf,GER,Town,12624583
638393,DE,Berrenrath,GER,Town,12624586
638395,DE,Berresheim,GER,Town,12624590
638396,DE,Berreuth,GER,Town,24547361
638398,DE,Bersbronn,GER,Town,12634424
638399,DE,Berscheid,GER,Town,12629004
638400,DE,Berschweiler,GER,Town,12628091
638401,DE,Berschweiler,GER,Town,12627127
638402,DE,Berschweiler,GER,Town,12627088
638404,DE,Bersede,GER,Town,12629898
638405,DE,Bersenbrück,GER,Town,12630012
638407,DE,Bersrod,GER,Town,12632653
638408,DE,Berßel,GER,Town,56556585
638409,DE,Berstadt,GER,Town,12632594
638410,DE,Bertelsdorf,GER,Town,12634473
638411,DE,Bertelsdorf,GER,Town,12635327
638412,DE,Bertenau,GER,Town,12628389
638413,DE,Bertensdorf,GER,Town,12623051
638414,DE,Berteroda,GER,Town,12625566
638415,DE,Berthelsdorf,GER,Town,12625789
638417,DE,Berthelsdorf,GER,Town,12636535
638418,DE,Berthelsdorf,GER,Town,12625822
638419,DE,Berthelsdorf,GER,Town,12635839
638420,DE,Berthelsdorf,GER,Town,12636459
638421,DE,Berthelsdorf,GER,Town,12625820
638422,DE,Berthke,GER,Town,12630964
638423,DE,Bertholdsdorf,GER,Town,12634437
638425,DE,Bertikow,GER,Town,24547198
638426,DE,Bertingen,GER,Town,56556432
638428,DE,Bertkow,GER,Town,56556392
638431,DE,Bertoldsheim,GER,Town,12634663
638432,DE,Bertoldshofen,GER,Town,12634908
638433,DE,Bertsdorf,GER,Town,12625790
638434,DE,Berum,GER,Town,12629839
638435,DE,Berumbur,GER,Town,12629833
638436,DE,Berus,GER,Town,12627116
638437,DE,Berverath,GER,Town,12624625
638438,DE,Berwangen,GER,Town,12623584
638439,DE,Berwangen,GER,Town,12623288
638440,DE,Berwartshausen,GER,Town,12630401
638441,DE,Berwicke,GER,Town,12624578
638442,DE,Berwinkel,GER,Town,12624115
638443,DE,Berwitz,GER,Town,56556582
638444,DE,Berxen,GER,Town,12630065
638445,DE,Berzbach,GER,Town,12624371
638446,DE,Berzbuir,GER,Town,12624611
638447,DE,Berzdorf,GER,Town,12624589
638448,DE,Berzhahn,GER,Town,12628778
638449,DE,Berzhausen,GER,Town,12627848
638451,DE,Besandten,GER,Town,28350199
638452,DE,Besch,GER,Town,12627099
638454,DE,Bescheid,GER,Town,12629419
638455,DE,Bescheid,GER,Town,12624596
638456,DE,Beschendorf,GER,Town,12632292
638458,DE,Besdorf,GER,Town,12631758
638460,DE,Beseland,GER,Town,12629666
638461,DE,Beselin,GER,Town,12630498
638462,DE,Besenbek,GER,Town,12632326
638464,DE,Besendorf,GER,Town,12630704
638465,DE,Besenfeld,GER,Town,12623310
638466,DE,Besenhausen,GER,Town,12630329
638467,DE,Besenkamp,GER,Town,12624513
638468,DE,Besenthal,GER,Town,12632033
638469,DE,Beseritz,GER,Town,12630870
638470,DE,Besges,GER,Town,12632744
638471,DE,Besigheim,GER,Town,12623213
638472,DE,Besitz,GER,Town,12630710
638473,DE,Besse,GER,Town,12632806
638474,DE,Bessenich,GER,Town,12624600
638475,DE,Besseringen,GER,Town,12627097
638477,DE,Bessingen,GER,Town,12629449
638479,DE,Bessinghausen,GER,Town,12629450
638480,DE,Beßlich,GER,Town,12629370
638484,DE,Bestenbostel,GER,Town,12629471
638485,DE,Bestensee,GER,Town,12632951
638486,DE,Bestwig,GER,Town,12624245
638487,DE,Betberg,GER,Town,12623324
638489,DE,Bethau,GER,Town,12626052
638490,DE,Betheln,GER,Town,12629480
638491,DE,Bethen,GER,Town,12629862
638492,DE,Bethenhausen,GER,Town,12625475
638493,DE,Bethingen,GER,Town,12627098
638495,DE,Betlinshausen,GER,Town,12634856
638496,DE,Betra,GER,Town,12623305
638497,DE,Bettbrunn,GER,Town,12634578
638498,DE,Betteldorf,GER,Town,12629237
638500,DE,Bettelhofen,GER,Town,12623825
638501,DE,Betten,GER,Town,24547238
638502,DE,Bettendorf,GER,Town,12628617
638503,DE,Bettendorf,GER,Town,12636065
638504,DE,Bettendorf,GER,Town,12624602
638505,DE,Bettenfeld,GER,Town,12634422
638506,DE,Bettenfeld,GER,Town,12628892
638509,DE,Bettenhausen,GER,Town,12632648
638511,DE,Bettenhausen,GER,Town,12623437
638512,DE,Bettenhausen,GER,Town,12636411
638513,DE,Bettenhoven,GER,Town,12624623
638515,DE,Bettenried,GER,Town,12635023
638517,DE,Bettenweiler,GER,Town,12623783
638518,DE,Bettenweiler,GER,Town,12623839
638519,DE,Bettgenhausen,GER,Town,12627946
638520,DE,Bettighofen,GER,Town,12623724
638523,DE,Bettingen,GER,Town,12629005
638524,DE,Bettingen,GER,Town,12624187
638526,DE,Bettingen,GER,Town,12624351
638528,DE,Bettingerode,GER,Town,12630351
638530,DE,Bettinghausen,GER,Town,12624568
638532,DE,Bettmar,GER,Town,12629502
638533,DE,Bettmar,GER,Town,12630425
638534,DE,Bettmaringen,GER,Town,12623602
638535,DE,Bettnang,GER,Town,12623523
638539,DE,Bettrichs,GER,Town,12634955
638541,DE,Bettrum,GER,Town,12629505
638543,DE,Bettwar,GER,Town,12634427
638544,DE,Betzdorf,GER,Town,12627849
638546,DE,Betzen,GER,Town,12624536
638547,DE,Betzenberg,GER,Town,12634223
638548,DE,Betzendorf,GER,Town,12634405
638549,DE,Betzendorf,GER,Town,12629683
638551,DE,Betzenhof,GER,Town,12624229
638552,DE,Betzenried,GER,Town,12635034
638553,DE,Betzenrod,GER,Town,12632732
638554,DE,Betzenrod,GER,Town,12632742
638555,DE,Betzenstein,GER,Town,12635282
638556,DE,Betzenweiler,GER,Town,12623742
638557,DE,Betzhorn,GER,Town,12630315
638558,DE,Betziesdorf,GER,Town,12632707
638559,DE,Betzigau,GER,Town,12635034
638560,DE,Betzigerode,GER,Town,12632830
638561,DE,Betzin,GER,Town,12633617
638564,DE,Betzisried,GER,Town,12634964
638565,DE,Betzmannsdorf,GER,Town,12634405
638566,DE,Betznau,GER,Town,12623787
638567,DE,Betzweiler,GER,Town,12623306
638568,DE,Beucha,GER,Town,12636565
638569,DE,Beucha,GER,Town,12636560
638570,DE,Beuchen,GER,Town,12635592
638571,DE,Beucherling,GER,Town,12623093
638574,DE,Beuchow,GER,Town,12631294
638575,DE,Beuchte,GER,Town,12630452
638576,DE,Beuden,GER,Town,12636570
638577,DE,Beuditz,GER,Town,56556547
638578,DE,Beuditz,GER,Town,28350174
638581,DE,Beuerbach,GER,Town,12634649
638582,DE,Beuerbach,GER,Town,12632562
638583,DE,Beuerberg,GER,Town,12635054
638584,DE,Beuerberg,GER,Town,12622785
638585,DE,Beuerfeld,GER,Town,12635293
638586,DE,Beuerlbach,GER,Town,12624147
638587,DE,Beuern,GER,Town,12632640
638588,DE,Beuern,GER,Town,12634631
638589,DE,Beuern,GER,Town,12632807
638590,DE,Beuernfeld,GER,Town,12636517
638591,DE,Beuggen,GER,Town,12623571
638592,DE,Beul,GER,Town,12627894
638595,DE,Beulich,GER,Town,12628549
638596,DE,Beulshausen,GER,Town,12630398
638597,DE,Beulwitz,GER,Town,12625301
638598,DE,Beuna,GER,Town,56556508
638599,DE,Beuren,GER,Town,12628185
638600,DE,Beuren,GER,Town,12628989
638601,DE,Beuren,GER,Town,12629420
638602,DE,Beuren,GER,Town,12629350
638603,DE,Beuren,GER,Town,12624242
638604,DE,Beuren,GER,Town,12624214
638605,DE,Beuren,GER,Town,12624023
638606,DE,Beuren,GER,Town,12623171
638607,DE,Beuren,GER,Town,12623664
638608,DE,Beuren,GER,Town,12634863
638609,DE,Beuren,GER,Town,12623721
638610,DE,Beuren,GER,Town,12623851
638611,DE,Beuren,GER,Town,12623795
638612,DE,Beuren,GER,Town,12623822
638615,DE,Beuren,GER,Town,28350213
638616,DE,Beuren am Ried,GER,Town,12623531
638617,DE,Beuren an der Aach,GER,Town,12623528
638619,DE,Beuron,GER,Town,12623841
638620,DE,Beusingsen,GER,Town,12624568
638621,DE,Beusloe,GER,Town,12632316
638622,DE,Beuster,GER,Town,56556331
638624,DE,Beutel,GER,Town,12634174
638625,DE,Beutelhausen,GER,Town,12622927
638626,DE,Beutelhausen,GER,Town,12622899
638627,DE,Beutellohe,GER,Town,12634431
638628,DE,Beutelreusch,GER,Town,12623729
638630,DE,Beutelsau,GER,Town,12623832
638631,DE,Beutelsbach,GER,Town,12624125
638632,DE,Beutelsbach,GER,Town,12622932
638633,DE,Beutelsbach,GER,Town,12623079
638634,DE,Beutelsdorf,GER,Town,12634451
638635,DE,Beutelsdorf,GER,Town,24547382
638636,DE,Beutenhof,GER,Town,12624233
638637,DE,Beutersitz,GER,Town,24547153
638638,DE,Beutha,GER,Town,12636548
638640,DE,Beutow,GER,Town,12629656
638644,DE,Bevensen,GER,Town,12629775
638645,DE,Bevensen,GER,Town,12629464
638646,DE,Beverbeck,GER,Town,12629777
638647,DE,Beverbruch,GER,Town,12629866
638648,DE,Bevergern,GER,Town,12624304
638649,DE,Beveringen,GER,Town,24547303
638650,DE,Bevern,GER,Town,12630212
638651,DE,Bevern,GER,Town,12629864
638652,DE,Bevern,GER,Town,12629514
638653,DE,Bevern,GER,Town,12632358
638655,DE,Beverstedt,GER,Town,12630142
638659,DE,Beverungen,GER,Town,12624522
638660,DE,Bewingen,GER,Town,12629252
638661,DE,Bexadde,GER,Town,12630042
638662,DE,Bexbach,GER,Town,12627121
638663,DE,Bexhövede,GER,Town,12630168
638664,DE,Bexten,GER,Town,12629924
638665,DE,Bexterhagen,GER,Town,12624542
638668,DE,Beyerberg,GER,Town,12634399
638669,DE,Beyern,GER,Town,24547148
638670,DE,Beyernaumburg,GER,Town,56556342
638672,DE,Beyersdorf,GER,Town,56556536
638674,DE,Beyharting,GER,Town,12622793
638675,DE,Bezgenriet,GER,Town,12624077
638676,DE,Bias,GER,Town,56556498
638677,DE,Bibelsbach,GER,Town,12622911
638678,DE,Bibelsberg,GER,Town,12634964
638679,DE,Bibelte,GER,Town,12629871
638681,DE,Biber,GER,Town,12634593
638682,DE,Biberach,GER,Town,12623249
638684,DE,Biberach,GER,Town,12623743
638685,DE,Biberach,GER,Town,12623387
638686,DE,Biberach,GER,Town,12634864
638688,DE,Biberachzell,GER,Town,12634868
638690,DE,Biberbach,GER,Town,12623092
638691,DE,Biberbach,GER,Town,12634594
638692,DE,Biberbach,GER,Town,12622865
638693,DE,Biberbach,GER,Town,12634754
638694,DE,Biberbach,GER,Town,12635078
638696,DE,Biberberg,GER,Town,12634863
638697,DE,Bibereck,GER,Town,12635069
638698,DE,Bibereck,GER,Town,12622865
638699,DE,Biberg,GER,Town,12623061
638700,DE,Biberg,GER,Town,12622942
638702,DE,Biberg,GER,Town,12622793
638703,DE,Biberg,GER,Town,12634577
638704,DE,Bibergau,GER,Town,12635568
638706,DE,Bibermühle,GER,Town,12635066
638708,DE,Bibersbach,GER,Town,12623108
638710,DE,Bibersbach,GER,Town,12635373
638711,DE,Biberschlag,GER,Town,12625123
638712,DE,Bibersfeld,GER,Town,12624162
638713,DE,Bibershof,GER,Town,12634281
638714,DE,Biblis,GER,Town,12632471
638715,DE,Bibow,GER,Town,12631000
638716,DE,Bibra,GER,Town,12624915
638717,DE,Bibra,GER,Town,12625388
638718,DE,Bibruck,GER,Town,12623793
638719,DE,Biburg,GER,Town,12622882
638720,DE,Biburg,GER,Town,12634758
638721,DE,Biburg,GER,Town,12635085
638722,DE,Biburg,GER,Town,12622820
638723,DE,Biburg,GER,Town,12634564
638725,DE,Bichel,GER,Town,12634907
638726,DE,Bichel,GER,Town,12635029
638728,DE,Bichel,GER,Town,12632291
638730,DE,Bicheln,GER,Town,12622718
638731,DE,Bicheln,GER,Town,12635775
638732,DE,Bichishausen,GER,Town,12623621
638736,DE,Bichl,GER,Town,12622788
638737,DE,Bichl,GER,Town,12622770
638738,DE,Bichl,GER,Town,12635184
638739,DE,Bichl,GER,Town,12635051
638740,DE,Bichl,GER,Town,12622812
638741,DE,Bichlberg,GER,Town,12622939
638743,DE,Bickelsberg,GER,Town,12623672
638744,DE,Bicken,GER,Town,12632673
638745,DE,Bickenbach,GER,Town,12628432
638746,DE,Bickenbach,GER,Town,12632478
638747,DE,Bickenbach,GER,Town,12624342
638749,DE,Bickendorf,GER,Town,12629006
638750,DE,Bickenriede,GER,Town,12636147
638751,DE,Bickensohl,GER,Town,12623360
638754,DE,Bickhusen,GER,Town,12630777
638755,DE,Bicking,GER,Town,24547150
638756,DE,Biding,GER,Town,12634655
638757,DE,Bidingen,GER,Town,12634890
638758,DE,Biebelhausen,GER,Town,12629416
638759,DE,Biebelnheim,GER,Town,12627152
638760,DE,Biebelried,GER,Town,12635565
638761,DE,Biebelsheim,GER,Town,12627976
638762,DE,Bieben,GER,Town,12632723
638763,DE,Bieber,GER,Town,12632639
638764,DE,Bieber,GER,Town,12632515
638765,DE,Bieber,GER,Town,12632598
638766,DE,Bieberach,GER,Town,12636338
638767,DE,Bieberbach,GER,Town,12634400
638768,DE,Bieberbach,GER,Town,12635297
638770,DE,Bieberehren,GER,Town,12635478
638772,DE,Biebern,GER,Town,12628433
638773,DE,Biebernheim,GER,Town,12628524
638774,DE,Biebersdorf,GER,Town,28350181
638775,DE,Bieberstein,GER,Town,12625598
638777,DE,Bieberswöhr,GER,Town,12635274
638778,DE,Biebesheim am Rhein,GER,Town,12632599
638780,DE,Biebing,GER,Town,12622818
638782,DE,Biebrich,GER,Town,12628618
638784,DE,Biedebach,GER,Town,12632768
638785,DE,Biedenbach,GER,Town,12622921
638786,DE,Biedenkopf,GER,Town,12632700
638788,DE,Biederitz,GER,Town,56556411
638791,DE,Biedershausen,GER,Town,12627742
638792,DE,Biedesheim,GER,Town,12627265
638793,DE,Bieg,GER,Town,12634393
638794,DE,Biegen,GER,Town,24547274
638795,DE,Biegenbrück,GER,Town,12633470
638797,DE,Biehain,GER,Town,12625761
638800,DE,Biehla,GER,Town,12625856
638801,DE,Biehlen,GER,Town,12633421
638804,DE,Biel,GER,Town,12623020
638805,DE,Bielatal,GER,Town,12625829
638806,DE,Bielefeld,GER,Town,12596866
638807,DE,Bielen,GER,Town,12636393
638808,DE,Bielenberg,GER,Town,12635701
638809,DE,Bielenberg,GER,Town,12630190
638810,DE,Bielstein,GER,Town,12624352
638811,DE,Biemenhorst,GER,Town,12624427
638814,DE,Biendorf,GER,Town,12636258
638815,DE,Biendorf,GER,Town,56556606
638816,DE,Biene,GER,Town,12629912
638817,DE,Bienen,GER,Town,12624407
638818,DE,Bienenbüttel,GER,Town,12629777
638820,DE,Biengarten,GER,Town,12636030
638821,DE,Biengarten,GER,Town,12635312
638822,DE,Biengen,GER,Town,12623316
638824,DE,Biensdorf,GER,Town,12625822
638826,DE,Bienstädt,GER,Town,12624985
638828,DE,Bierbach,GER,Town,12635669
638829,DE,Bierbach,GER,Town,12632544
638830,DE,Bierbergen,GER,Town,12630420
638831,DE,Bierbichl,GER,Town,12635054
638832,DE,Bierde,GER,Town,12624553
638833,DE,Bierde,GER,Town,12629721
638836,DE,Bierderloh,GER,Town,12624553
638837,DE,Bierdorf,GER,Town,12636044
638838,DE,Biere,GER,Town,56556469
638839,DE,Bieren,GER,Town,12624518
638840,DE,Bierendorf,GER,Town,12629064
638841,DE,Bierfeld,GER,Town,12627130
638842,DE,Bierhütte,GER,Town,12622860
638843,DE,Bieringen,GER,Town,12624139
638844,DE,Bieringen,GER,Town,12623649
638845,DE,Bierlhof,GER,Town,12634326
638846,DE,Bierlingen,GER,Town,12623653
638847,DE,Biersdorf,GER,Town,12629007
638848,DE,Biersdorf,GER,Town,12627861
638850,DE,Bierstetten,GER,Town,12635806
638853,DE,Bierwinkl,GER,Town,12623100
638854,DE,Biesdorf,GER,Town,12629008
638855,DE,Biesdorf,GER,Town,12636200
638859,DE,Bieselbach,GER,Town,12634770
638862,DE,Biesen,GER,Town,12633661
638863,DE,Biesen,GER,Town,12636568
638867,DE,Biesenbrow,GER,Town,12636251
638868,DE,Biesendorf,GER,Town,12623517
638869,DE,Biesenhard,GER,Town,12634590
638870,DE,Biesenrode,GER,Town,56556488
638871,DE,Biesenstück,GER,Town,12627950
638872,DE,Biesenthal,GER,Town,12632878
638873,DE,Biesenthal,GER,Town,56556408
638874,DE,Biesern,GER,Town,12625644
638875,DE,Biesfeld,GER,Town,12624356
638876,DE,Biesig,GER,Town,12635861
638877,DE,Biesingen,GER,Town,12635669
638878,DE,Biesingen,GER,Town,12623455
638883,DE,Biessenhofen,GER,Town,12634888
638884,DE,Biesterfeld,GER,Town,12624543
638885,DE,Biesterholz,GER,Town,24547303
638887,DE,Bieswang,GER,Town,12634565
638889,DE,Bietegast,GER,Town,56556352
638890,DE,Bietenhausen,GER,Town,12623670
638891,DE,Bietenweiler,GER,Town,12623823
638893,DE,Bietigheim,GER,Town,12623901
638894,DE,Bietigheim,GER,Town,12623246
638896,DE,Bietikow,GER,Town,24547198
638897,DE,Bietingen,GER,Town,12623520
638898,DE,Bietingen,GER,Town,12623864
638899,DE,Bietzefeld,GER,Town,12629837
638900,DE,Bietzen,GER,Town,12627097
638903,DE,Bigge,GER,Town,12624252
638904,DE,Biggenmoos,GER,Town,12623798
638905,DE,Bihlafingen,GER,Town,12623758
638906,DE,Bihlerdorf,GER,Town,12635035
638907,DE,Bihls,GER,Town,12635037
638910,DE,Bildechingen,GER,Town,12623305
638911,DE,Bilderlahe,GER,Town,12630361
638915,DE,Bildstock,GER,Town,12627086
638916,DE,Bilfingen,GER,Town,12624055
638917,DE,Bilk,GER,Town,12624324
638918,DE,Bilkheim,GER,Town,12628779
638919,DE,Billafingen,GER,Town,12623794
638920,DE,Billafingen,GER,Town,12623757
638921,DE,Billberge,GER,Town,56556414
638923,DE,Billeben,GER,Town,12624862
638924,DE,Billenhagen,GER,Town,12630507
638925,DE,Billenhausen,GER,Town,12634839
638926,DE,Billensbach,GER,Town,12623274
638927,DE,Billerbeck,GER,Town,12624538
638928,DE,Billerbeck,GER,Town,12624291
638932,DE,Billertshausen,GER,Town,12632719
638933,DE,Billig,GER,Town,12624593
638934,DE,Billigheim,GER,Town,12623926
638937,DE,Billinghausen,GER,Town,12624540
638938,DE,Billings,GER,Town,12632482
638939,DE,Billingsbach,GER,Town,12624143
638940,DE,Billingsdorf,GER,Town,12635180
638941,DE,Billingshalden,GER,Town,12624202
638942,DE,Billingshausen,GER,Town,12630324
638943,DE,Billmerich,GER,Town,12624498
638945,DE,Billroda,GER,Town,12626124
638949,DE,Bilm,GER,Town,12629468
638950,DE,Bilme,GER,Town,12624569
638952,DE,Bilschau,GER,Town,12631628
638953,DE,Bilsdorf,GER,Town,12627111
638954,DE,Bilsen,GER,Town,12632359
638956,DE,Bilshausen,GER,Town,12630322
638958,DE,Bilstein,GER,Town,12624275
638961,DE,Bilzingen,GER,Town,12629409
638962,DE,Bilzingsleben,GER,Town,12625044
638963,DE,Bimbach,GER,Town,12632746
638966,DE,Bimmen,GER,Town,12624405
638968,DE,Bimöhlen,GER,Town,12631662
